      0.00000000e+00      -6.48791841e+00       6.00000000e+00
      1.00000000e-03      -6.48791843e+00       6.00000000e+00
      2.00000000e-03      -6.48791846e+00       6.00000000e+00
      3.00000000e-03      -6.48791851e+00       6.00000000e+00
      4.00000000e-03      -6.48791859e+00       6.00000000e+00
      5.00000000e-03      -6.48791869e+00       6.00000000e+00
      6.00000000e-03      -6.48791881e+00       6.00000000e+00
      7.00000000e-03      -6.48791895e+00       6.00000000e+00
      8.00000000e-03      -6.48791912e+00       6.00000000e+00
      9.00000000e-03      -6.48791931e+00       6.00000000e+00
      1.00000000e-02      -6.48791951e+00       6.00000000e+00
      1.10000000e-02      -6.48791975e+00       6.00000000e+00
      1.20000000e-02      -6.48792000e+00       6.00000000e+00
      1.30000000e-02      -6.48792027e+00       6.00000000e+00
      1.40000000e-02      -6.48792057e+00       6.00000000e+00
      1.50000000e-02      -6.48792089e+00       6.00000000e+00
      1.60000000e-02      -6.48792123e+00       6.00000000e+00
      1.70000000e-02      -6.48792159e+00       6.00000000e+00
      1.80000000e-02      -6.48792198e+00       6.00000000e+00
      1.90000000e-02      -6.48792238e+00       6.00000000e+00
      2.00000000e-02      -6.48792281e+00       6.00000000e+00
      2.10000000e-02      -6.48792326e+00       6.00000000e+00
      2.20000000e-02      -6.48792373e+00       6.00000000e+00
      2.30000000e-02      -6.48792423e+00       6.00000000e+00
      2.40000000e-02      -6.48792474e+00       6.00000000e+00
      2.50000000e-02      -6.48792528e+00       6.00000000e+00
      2.60000000e-02      -6.48792584e+00       6.00000000e+00
      2.70000000e-02      -6.48792642e+00       6.00000001e+00
      2.80000000e-02      -6.48792702e+00       6.00000001e+00
      2.90000000e-02      -6.48792765e+00       6.00000001e+00
      3.00000000e-02      -6.48792829e+00       6.00000001e+00
      3.10000000e-02      -6.48792896e+00       6.00000001e+00
      3.20000000e-02      -6.48792965e+00       6.00000001e+00
      3.30000000e-02      -6.48793036e+00       6.00000001e+00
      3.40000000e-02      -6.48793110e+00       6.00000001e+00
      3.50000000e-02      -6.48793185e+00       6.00000002e+00
      3.60000000e-02      -6.48793263e+00       6.00000002e+00
      3.70000000e-02      -6.48793342e+00       6.00000002e+00
      3.80000000e-02      -6.48793424e+00       6.00000002e+00
      3.90000000e-02      -6.48793508e+00       6.00000003e+00
      4.00000000e-02      -6.48793595e+00       6.00000003e+00
      4.10000000e-02      -6.48793683e+00       6.00000003e+00
      4.20000000e-02      -6.48793773e+00       6.00000003e+00
      4.30000000e-02      -6.48793866e+00       6.00000004e+00
      4.40000000e-02      -6.48793961e+00       6.00000004e+00
      4.50000000e-02      -6.48794058e+00       6.00000004e+00
      4.60000000e-02      -6.48794157e+00       6.00000005e+00
